0,1,2,3,4,5,6
祥凝浜路漕平路(乐湖新村),31.110754,121.058628,朱徐线,null,null,0
祥凝浜路漕平路(招呼站),31.111392,121.059492,松朱专线,null,null,0
祥凝浜路漕平路,31.111425,121.059546,沪商专线区间;青枫专线;青金线;青商线;青小线;青蒸线;青岑线;朱家角1路;朱家角2路;朱家角3路;朱家角7路;朱徐线,null,null,0
朱枫公路周家港,31.103874,121.058707,朱家角3路,null,null,0
祥凝浜路朱家角(招呼站),31.114517,121.065038,朱徐线,null,null,0
朱家角(下客站),31.114526,121.065053,松朱专线,null,null,0
朱枫公路沪青平公路,31.103246,121.058937,青枫专线;青小线;青岑线;松朱专线,null,null,0
祥凝浜路朱家角,31.114886,121.066017,沪商专线区间;青枫专线;青金线;青商线;青小线;青蒸线,null,null,0
朱家角汽车站,31.114994,121.067134,沪朱高速快线;沪朱专线;青岑线;上朱线;松朱专线;朱家角1路;朱家角2路;朱家角3路;朱家角7路;朱徐线,null,null,0
朱家角汽车站(下客站),31.114335,121.06791,沪朱专线;上朱线,null,null,0
祥凝浜路沪青平公路,31.114831,121.072063,青枫专线;青金线;青小线;青岑线;上朱线,null,null,0
祥凝浜路沪青平公路(招呼站),31.114839,121.072069,沪朱高速快线,null,null,0
祥凝浜路沪青平公路(东大门),31.114782,121.072088,青金线;青商线;青蒸线,null,null,0
祥凝浜路东大门,31.11477,121.072345,朱家角2路,null,null,0
峰甸路万隆村,31.110754,121.084979,朱家角2路,null,null,0
峰甸路新开港,31.110747,121.092886,朱家角2路,null,null,0
峰甸路龙甸村,31.10818,121.087981,朱家角2路,null,null,0
枫泾村路福寿园,31.114232,121.139967,夏阳1路,null,null,0
枫泾村路横江桥,31.10807,121.142298,夏阳1路,null,null,0
王仙村路枫泾村,31.106758,121.144196,夏阳1路,null,null,0
夏阳敬老院,31.107199,121.147477,夏阳1路,null,null,0
王仙村路钱家埭,31.114466,121.15304,夏阳1路,null,null,0
王仙村路王仙泾,31.108807,121.152323,夏阳1路,null,null,0
外青松公路新阳村路(招呼站),31.117087,121.165468,松青线,null,null,0
新阳村路天圣庄,31.115096,121.165754,夏阳1路,null,null,0
新阳村路新阳村,31.110795,121.165446,夏阳1路,null,null,0
河南队,31.103693,121.167347,松江93路,null,null,0
江秋支路陈江公路,31.099325,121.167152,松江93路,null,null,0
外青松公路新阳村,31.115731,121.173412,南青专线;松青线,null,null,0
野马浜(招呼站),31.114706,121.179355,上海市青浦区外青松公路8026,交通设施;桥,life,0
上海政法学院,31.114765,121.179666,沪陈线;石青专线,null,null,0
野马浜,31.114771,121.179671,松青线,null,null,0
外青松公路千新公路,31.114757,121.179731,松江91路,null,null,0
江秋新苑,31.109984,121.179564,沪陈线,null,null,0
千新公路外青松公路,31.109872,121.179547,松江91路,null,null,0
泗陈公路千新公路,31.114451,121.182525,南青专线,null,null,0
佘山汽车站,31.104189,121.179158,沪陈线;上佘定班线;松江33路;松江91路;松江92路;松江93路,null,null,0
桃园路佘苑路,31.105212,121.18528,松江93路,null,null,0
佘新路千新公路,31.100734,121.181022,松江91路,null,null,0
佘新路,31.10075,121.181379,松江92路;松江93路,null,null,0
桃源路佘苑路,31.105435,121.186246,上佘定班线;松江33路;松江91路;松江92路,null,null,0
佘苑路佘新路,31.101667,121.185807,松江91路,null,null,0
佘苑路,31.101574,121.185808,松江92路;松江93路,null,null,0
泗陈公路盛业路,31.114341,121.188208,松江91路,null,null,0
陶干路泗陈公路,31.11786,121.196911,松江91路,null,null,0
桃源路外青松公路,31.105929,121.191617,松江33路;松江92路,null,null,0
桃源路,31.106021,121.19477,松江92路,null,null,0
陈坊桥,31.105038,121.193536,沪陈线;南青专线;石青专线;松江33路;松青线,null,null,0
佘山陈坊桥,31.104846,121.193706,上佘定班线,null,null,0
桃源路佘北公路,31.10613,121.19994,松江33路;松江92路,null,null,0
佘北公路,31.10549,121.202365,松江92路;松重线,null,null,0
佘山,31.100689,121.203001,沪陈线;南青专线;石青专线;松江33路;松江92路;松青线;松重线,null,null,0
佘山天文台,31.100345,121.203035,上佘定班线,null,null,0
月湖,31.101867,121.215058,沪陈线;松江92路,null,null,0
林荫新路林湖路,31.101788,121.21507,沪陈线;松江67路;松青线,null,null,0
林荫新路林绿路(招呼站),31.108485,121.226233,松江92路,null,null,0
林荫新路林绿路,31.108729,121.226687,沪陈线;松江67路;松江92路;松青线,null,null,0
欢乐谷(下客站),31.0996,121.226917,欢乐谷免费接驳线,null,null,0
嘉松中路泗陈公路,31.11745,121.23439,191路,null,null,0
泗陈公路,31.117473,121.234382,嘉松线,null,null,0
泗凯路泗凤公路(紫竹花园),31.115139,121.237452,191路;191路区间,null,null,0
紫竹花苑,31.115134,121.237444,松江45路北线;松江45路南线,null,null,0
佘山地铁站,31.109741,121.235799,186路;沪陈线;欢乐谷免费接驳线;嘉松线;松江45路北线;松江45路南线;松江67路;松江92路;松江95路;松江97路,null,null,0
佘山地铁站(招呼站),31.109549,121.235729,松江97路,null,null,0
嘉松南路林荫新路,31.108829,121.235809,松青线,null,null,0
嘉松南路古楼路(9号线佘山站),31.109293,121.236299,191路;191路区间,null,null,0
古楼路嘉松南路(佘山地铁站),31.109075,121.236776,沪陈线,null,null,0
泗凤公路新家园路,31.114921,121.239732,191路;191路区间,null,null,0
泗凯路新家园路,31.117778,121.240996,191路;191路区间,null,null,0
新凯家园,31.109538,121.240742,186路,null,null,0
古楼路(米兰房产),31.109572,121.240964,松江45路北线;松江45路南线,null,null,0
古楼路,31.109575,121.240995,186路;沪陈线,null,null,0
古楼路新家园路,31.109565,121.240998,191路;191路区间,null,null,0
新家园路泗凤路,31.113153,121.242861,1845路内圈;1845路外圈,null,null,0
新家园路,31.113159,121.242869,松江45路北线;松江45路南线,null,null,0
新家园路泗凤公路(第四幼儿园),31.113084,121.24288,191路;191路区间,null,null,0
新家园路泗凤公路,31.11302,121.242893,186路,null,null,0
新家园路古楼路,31.110547,121.243484,186路;191路;191路区间,null,null,0
新家园路古楼公路,31.110547,121.243482,186路,null,null,0
泗凤公路,31.115841,121.24594,186路,null,null,0
城鸿路泗凤公路,31.116528,121.246005,1845路区间,null,null,0
泗凤公路城鸿路,31.115857,121.246022,1845路内圈;1845路外圈;松江45路北线;松江45路南线,null,null,0
佘山东郡(招呼站),31.110327,121.246921,沪陈线,null,null,0
佘山东郡,31.110347,121.247035,1845路内圈;1845路外圈,null,null,0
胡家浜,31.116703,121.253597,186路;1845路内圈;1845路区间;1845路外圈;松江45路北线;松江45路南线,null,null,0
鼓楼路向阳大桥,31.110644,121.252313,沪陈线,null,null,0
古楼路泽悦路,31.110815,121.254247,191路;191路区间;沪陈线,null,null,0
古楼路泽悦路(同润圣塔路斯),31.110832,121.254325,1845路内圈;1845路外圈,null,null,0
泽悦路古楼路(招呼站),31.109316,121.253495,191路;191路区间,null,null,0
刘五公路古楼公路,31.111833,121.256318,1845路区间,null,null,0
通波泾,31.117252,121.257861,186路;1845路内圈;1845路区间;1845路外圈;松江45路北线;松江45路南线;松江47路,null,null,0
泽悦路德悦路(下客站),31.107429,121.253732,191路区间,null,null,0
泽悦路德悦路,31.107261,121.253751,191路;191路区间,null,null,0
同润小区,31.111099,121.258568,1845路内圈;1845路区间;1845路外圈;松江47路,null,null,0
古楼路泗溪路(同润小区),31.111101,121.258597,191路;191路区间,null,null,0
同润菲诗艾伦(招呼站),31.111174,121.258959,沪陈线,null,null,0
古楼路道悦路(润江花苑),31.111406,121.264347,191路;191路区间,null,null,0
润江小区南门,31.111424,121.264368,1845路内圈;1845路区间;1845路外圈;松江47路,null,null,0
润江花苑(招呼站),31.111456,121.264411,沪陈线,null,null,0
润江花苑,31.111378,121.264501,沪陈线,null,null,0
沈砖公路洞伟路(招呼站),31.097963,121.265468,松江56路;松青线,null,null,0
沈砖公路洞伟路,31.097874,121.265493,松江55路,null,null,0
润江小区,31.112893,121.269724,沪陈线,null,null,0
横港路(金港二期),31.112731,121.269744,1845路内圈;1845路外圈,null,null,0
润江小区东门,31.112706,121.269744,松江47路,null,null,0
横港公路古楼路,31.112666,121.269755,191路;191路区间;松江48路,null,null,0
横港公路古楼公路,31.112675,121.269751,1845路区间,null,null,0
润江小区(招呼站),31.112364,121.269801,沪陈线,null,null,0
古楼路横港公路,31.111352,121.271222,松江48路,null,null,0
沪松公路江川路,31.114189,121.28023,沪松线;松江48路,null,null,0
泗泾鎮,31.11424,121.280347,上佘定班线,null,null,0
新南丽都,31.114917,121.283347,186路;1846路;松江47路,null,null,0
小砖桥,31.100093,121.272121,沪松线;上佘定班线;石青专线;松青线,null,null,0
沪松公路张泾路,31.115617,121.285604,1846路,null,null,0
沪松公路张泾路(招呼站),31.115812,121.286263,上佘定班线,null,null,0
少教所,31.115843,121.286533,松江47路,null,null,0
泗泾,31.115911,121.286764,186路;沪松线,null,null,0
泗联小学(招呼站),31.116037,121.287349,上佘定班线,null,null,0
莘砖公路沪松公路,31.098115,121.273503,松江55路,null,null,0
莘砖公路淞沪公路,31.098378,121.27522,松江55路,null,null,0
钢材城,31.114934,121.290472,松江47路,null,null,0
泗砖公路,31.111624,121.290531,松江47路,null,null,0
小长村,31.108994,121.290661,松江47路,null,null,0
小长小区,31.111788,121.300181,松江47路,null,null,0
高技路江河幕墙,31.106179,121.300974,松江47路,null,null,0
泗砖公路莘砖公路,31.098216,121.291565,松江47路;松江55路,null,null,0
莘砖公路泗砖公路,31.099125,121.294789,松江47路;松江55路,null,null,0
莘砖公路泗砖公路(招呼站),31.099078,121.294986,松莘线b线,null,null,0
莘砖公路泗砖南路,31.099037,121.294984,松江55路,null,null,0
张施村,31.101083,121.301728,松江47路,null,null,0
莘砖公路高技路,31.099316,121.300071,松江47路,null,null,0
新砖公路高技路(招呼站),31.099266,121.301221,松莘线b线,null,null,0
莘砖公路高技路(招呼站),31.099381,121.30147,松莘线b线,null,null,0
盛龙路同利路,31.113401,121.316529,松江41路,null,null,0
盛龙路盛富路,31.108484,121.317378,松江41路,null,null,0
盛龙路姚北路,31.105534,121.317901,松江41路,null,null,0
九新公路同利路,31.114619,121.325626,1842路;松江68路,null,null,0
九新公路田莊路,31.112488,121.325227,1842路,null,null,0
九新公路田莊路(招呼站),31.112252,121.325195,松江68路,null,null,0
盛龙路叶亭路,31.102866,121.318367,松江41路,null,null,0
永强路,31.099373,121.308672,松江47路,null,null,0
姚北路九新公路,31.107933,121.323819,松江41路,null,null,0
九新公路姚北路,31.107426,121.324316,1842路;松江68路,null,null,0
莘砖公路张施路,31.09909,121.311951,松江47路,null,null,0
莘砖公路张施路(招呼站),31.099028,121.312125,松莘线b线,null,null,0
叶亭路九新公路,31.102224,121.321605,松江41路,null,null,0
九新公路莘砖公路,31.100051,121.321468,1842路;松江68路,null,null,0
莘砖公路九新公路,31.098256,121.320359,松莘线b线,null,null,0
漕河泾开发区松江园区(招呼站),31.098463,121.325768,松莘线b线,null,null,0
漕河泾开发区松江园区,31.098451,121.325809,153路;1814路;1842路,null,null,0
中心路朱金路,31.117177,121.333128,松江40路[地铁1号口方向];松江40路[地铁4号口方向],null,null,0
中心路姚北路,31.112473,121.335012,松江40路[地铁1号口方向];松江40路[地铁4号口方向],null,null,0
姚北路中心路,31.111021,121.337101,松江40路[地铁4号口方向],null,null,0
中心路胜庆路,31.108624,121.336737,松江40路[地铁1号口方向],null,null,0
沪亭南路姚北路,31.115529,121.344406,1841路;松江40路[地铁1号口方向];松江40路[地铁4号口方向];松江43路[地铁1号口方向];松江43路[地铁4号口方向];松江44路,null,null,0
中心路云凯路,31.10433,121.338772,松江40路[地铁1号口方向],null,null,0
北场停车场,31.113197,121.3458,松江40路[地铁1号口方向];松江40路[地铁4号口方向],null,null,0
姚北路沪亭南路,31.115742,121.346185,1841路,null,null,0
北场第二小区,31.112932,121.345936,松江43路[地铁1号口方向];松江43路[地铁4号口方向];松江44路,null,null,0
沪亭南路闵松路,31.111558,121.346614,松江40路[地铁1号口方向],null,null,0
万宇荣盛名邸,31.098812,121.344413,153路;1814路;松莘线b线,null,null,0
北场第一小区,31.110046,121.350164,松江44路,null,null,0
北场,31.109968,121.350088,松江44路,null,null,0
雪家桥路新桥场南路,31.114089,121.355019,松江44路,null,null,0
雪家桥路,31.115608,121.357884,松江44路,null,null,0
象屿品城,31.117133,121.360767,松江44路,null,null,0
场西路莘砖公路,31.102311,121.348265,松江51路,null,null,0
场西路,31.10108,121.349519,153路;松江51路;松莘线;松莘线b线,null,null,0
康城(北大门),31.11384,121.364449,莘庄2路,null,null,0
绿洲香岛(招呼站),31.102713,121.355683,松莘线;松莘线b线,null,null,0
莘松路(绿洲香岛),31.102725,121.355707,153路;1814路,null,null,0
莘松路场西路,31.100701,121.349837,1814路,null,null,0
莘松路春九路(招呼站),31.103851,121.358988,松莘线;松莘线b线,null,null,0
莘松路春九路,31.103834,121.358954,153路;1814路,null,null,0
春九路莘松路,31.103673,121.360749,1814路,null,null,0
康城,31.107495,121.365063,莘庄1路,null,null,0
场西路新南路,31.098219,121.350452,松江51路,null,null,0
上海康城,31.106,121.36602,125路;153路;松莘线;松莘线b线,null,null,0
新南路春九路,31.09989,121.360867,1811路,null,null,0
场东路新南路,31.102448,121.36575,125路,null,null,0
新南路场东路,31.101417,121.365356,1811路,null,null,0
场东路,31.100168,121.3658,125路;153路;1811路;松莘线,null,null,0
场东路场南路,31.098974,121.367162,1811路,null,null,0
莘北路西环路,31.116638,121.370704,166路;莘庄2路,null,null,0
外环路莘沥路,31.112517,121.370188,91路;闵行20路;闵行6路;闵行8路,null,null,0
西环路莘北路,31.116214,121.371917,166路;闵行21路,null,null,0
西环路莘沥路,31.114118,121.372895,166路;闵行21路,null,null,0
绿梅三村(招呼站),31.117222,121.372995,莘庄2路,null,null,0
莘沥路西环路,31.114456,121.375078,700路,null,null,0
西环路莘谭路,31.110649,121.374352,91路;196路;闵行12路;闵行20路;闵行21路;闵行8路,null,null,0
莘松新村公交枢纽站,31.109668,121.375314,上海市闵行区西环路100号,交通设施;长途汽车站,life,0
西环路莘潭路,31.110633,121.374369,闵行6路,null,null,0
西环路莘谭路(下客站),31.110575,121.37432,166路;700路,null,null,0
莘松新村,31.109879,121.375308,150路;166路;700路;831路;莘车线,null,null,0
莘松路西环路(下客站),31.109724,121.37594,150路,null,null,0
莘松新村(下客站),31.10973,121.375956,莘车线,null,null,0
莘松路中春路,31.109743,121.376074,闵行12路,null,null,0
莘松路西环路,31.109771,121.376113,125路;153路;松莘线;松莘线b线;莘庄1路,null,null,0
莘凌路莘谭路,31.116092,121.379385,196路,null,null,0
莘凌路莘沥路,31.115921,121.379512,166路;闵行15路;闵行8路,null,null,0
莘沥路莘凌路,31.116957,121.379545,700路;莘庄2路,null,null,0
莘西路莘松路,31.112255,121.379149,闵行15路,null,null,0
莘松路莘西路,31.111996,121.379891,91路;125路;150路;153路;196路;747路;831路;莘车线;莘庄1路;闵行12路;闵行15路;闵行20路;闵行8路,null,null,0
莘松路莘西路(招呼站),31.111985,121.379983,松莘线,null,null,0
莘东路莘沥路,31.117353,121.381884,700路;704路b线,null,null,0
莘东路莘潭路,31.115212,121.382988,704路b线,null,null,0
莘西路莘浜路,31.109021,121.381074,747路;闵行15路;闵行8路,null,null,0
莘松路莘东路(莘庄),31.114565,121.384429,166路;莘车线,null,null,0
莘松路莘东路,31.113725,121.38448,闵行12路,null,null,0
莘庄,31.115991,121.385043,91路;125路;150路;153路;189路;196路;700路;704路b线;708路;712路;747路;816路;831路;鹤莘线;虹桥枢纽4路;虹桥枢纽5路;南江线;松莘线;松莘线b线;徐闵线;徐闵夜宵专线;莘车线;莘团线;莘团线区间;莘庄1路;莘庄2路;闵行1路;闵行20路,null,null,0
场南路,31.097961,121.365961,125路,null,null,0
莘西南路沁春路,31.103353,121.38407,747路;闵行15路;闵行8路,null,null,0
新南路春莘路,31.097983,121.355243,1811路,null,null,0
沁春路中春路,31.100808,121.382902,708路;747路;闵行8路,null,null,0
莘建东路广贤路,31.114353,121.387861,831路;鹤莘线;莘车线;闵行12路,null,null,0
莘庄地铁北广场,31.116345,121.390107,153路;莘虹快线,null,null,0
莘庄地铁站(北广场)(下客站),31.116724,121.390591,189路,null,null,0
莘庄地铁站北广场(下客站),31.117259,121.390587,708路;763路;莘虹快线;莘庄3路,null,null,0
莘庄地铁站,31.1166,121.391063,莘庄1路;莘庄2路;闵行6路,null,null,0
莘庄地铁站南广场,31.114891,121.39373,759路;庄莘线;莘车线;莘金专线;闵行12路;闵行9路,null,null,0
莘朱路都市路,31.113951,121.393571,莘庄工业区1路;闵行12路,null,null,0
名都路闵城路,31.111775,121.392628,闵行6路;闵行9路,null,null,0
莘庄地铁站(南广场),31.114235,121.393967,143路;143路区间;725路;759路;鹤莘线;庄莘线区间;莘海专线;莘金专线;莘南高速线;莘南专线;闵行25路;闵行30路,null,null,0
二汽莘庄场,31.107582,121.38965,708路;712路;虹桥枢纽4路;徐闵线;徐闵夜宵专线,null,null,0
莘朱路宝城路,31.115333,121.396607,闵行25路,null,null,0
二汽莘庄场(招呼站),31.107354,121.389788,虹桥枢纽5路,null,null,0
珠城路富都路,31.10877,121.393984,闵行9路,null,null,0
都市路名都路,31.111145,121.396458,143路;143路区间;759路;莘车线;莘海专线;莘金专线;莘南专线;闵行30路;闵行6路,null,null,0
名都路宝城路,31.112423,121.398053,759路;莘车线,null,null,0
宝城路名都路,31.113369,121.398544,759路;莘车线,null,null,0
春申路天河路,31.10679,121.395314,712路,null,null,0
沁春路莘西南路,31.102748,121.387939,708路;闵行15路,null,null,0
春申路都市路,31.108687,121.399634,703路;759路;莘车线,null,null,0
沪闵路春申路,31.103273,121.392016,816路;虹桥枢纽4路;徐闵线;莘团线;莘团线区间;莘庄工业区1路;闵行9路,null,null,0
普洱路春申路,31.105677,121.396798,712路,null,null,0
莘吉路莘朱路,31.116903,121.402556,闵行25路,null,null,0
都市路春申路,31.105774,121.399133,143路;143路区间;703路;庄莘线;庄莘线区间;莘海专线;莘金专线;莘南专线;闵行30路;闵行6路,null,null,0
高兴路莘吉路,31.11574,121.403708,725路;725路早班车;闵行25路,null,null,0
腾冲路都市路,31.105205,121.398696,712路,null,null,0
沪闵路申北路,31.101003,121.39319,816路;虹桥枢纽4路;徐闵线;闵行15路,null,null,0
畹町路高兴路,31.115826,121.40598,闵行27路,null,null,0
春申路畹町路,31.111501,121.407063,703路;759路;莘车线,null,null,0
都市路银都路,31.099768,121.402108,143路;143路区间;703路;712路;庄莘线;庄莘线区间;莘海专线;莘金专线;莘南专线;闵行30路;闵行6路,null,null,0
伟业路高兴路,31.117439,121.409138,闵行25路,null,null,0
畹町路春申路,31.112736,121.407881,闵行27路,null,null,0
伟业路春申路,31.115027,121.410692,闵行25路,null,null,0
春申路伟业路,31.11368,121.412801,703路;莘车线;闵行25路,null,null,0
畹町路澜沧路(招呼站),31.11016,121.409155,759路,null,null,0
畹町路澜沧路,31.109934,121.409256,闵行27路,null,null,0
莲花南路春申路,31.116418,121.414339,156路;162路;180路;703路;703路b线;725路;725路早班车;闵行13路;闵行3路,null,null,0
澜沧路畹町路,31.109476,121.412469,759路,null,null,0
澜沧路伟业路,31.109439,121.412462,闵行27路,null,null,0
春申路莲花南路,31.115195,121.416748,725路;725路早班车;735路;莘车线;闵行3路,null,null,0
莲花南路兴梅路,31.112001,121.416832,156路;162路;180路;703路b线;闵行13路;闵行25路,null,null,0
上海春城,31.111913,121.416953,闵行13路,null,null,0
春申路梅富路,31.116824,121.422353,725路;725路早班车;735路;莘车线,null,null,0
梅富路春申路,31.117709,121.42237,闵行3路,null,null,0
银都路都会路,31.102535,121.412116,703路b线,null,null,0
银都路都会路(下客站),31.102351,121.412413,703路b线,null,null,0
莲花南路银都路,31.105783,121.419561,156路;162路;180路;703路b线;闵行13路;闵行25路,null,null,0
银都路莲花南路,31.10517,121.422527,162路,null,null,0
莲花南路绿莲路,31.102412,121.421238,156路;180路;闵行13路;闵行25路,null,null,0
曙建村,31.102106,121.425151,707路,null,null,0
莲花南路老沪闵路,31.099093,121.423223,180路;闵行13路,null,null,0
老沪闵路莲花南路,31.098397,121.422305,707路,null,null,0
曙建路莲花南路,31.098283,121.424948,闵行14路;闵行25路,null,null,0
曙建路曙东路,31.099085,121.427614,闵行14路;闵行25路,null,null,0
虹梅南路老沪闵路,31.115985,121.435888,157路;218路;729路;莘车线;闵行22路,null,null,0
银都路老沪闵路,31.10782,121.431611,162路;218路;707路,null,null,0
虹梅南路银都路,31.110814,121.437591,157路;162路;218路;707路;714路;729路;莘车线;闵行14路;闵行22路,null,null,0
老沪闵路虹梅南路(益善山庄),31.116488,121.439402,707路;714路,null,null,0
虹梅南路银都路,31.110385,121.437996,714路,null,null,0
银都路虹梅南路,31.110028,121.439027,157路;162路;218路;闵行14路;闵行22路,null,null,0
虹梅南路银都路(华唐苑),31.108768,121.438384,714路;莘车线,null,null,0
景联路虹梅南路,31.105638,121.441359,闵行22路,null,null,0
虹梅南路景联路,31.1028,121.440537,162路;714路;729路;莘车线;闵行14路;闵行22路,null,null,0
银都路景洪路,31.111392,121.446783,157路;梅陇1路;闵行14路;闵行22路,null,null,0
金都路虹梅南路,31.09843,121.439503,闵行14路;闵行15路,null,null,0
曹行,31.098808,121.4423,714路;莘车线,null,null,0
曹行村,31.09977,121.447279,莘车线,null,null,0
银都路永联村,31.112739,121.452077,闵行14路,null,null,0
永联村羊毛线交易中心,31.112618,121.452146,157路,null,null,0
景洪路景联路,31.108176,121.448898,梅陇1路;闵行22路,null,null,0
景联路景洪路,31.10688,121.453822,梅陇1路,null,null,0
龙吴路银都路,31.114275,121.4609,178路;178路大站车;342路;956路;958路;1210路,null,null,0
景联路龙吴路,31.107286,121.45867,梅陇1路,null,null,0
龙吴路景联路(关港),31.10848,121.460735,178路;178路大站车;342路;956路,null,null,0
关港,31.108398,121.460755,上奉专线,null,null,0
望月路银都路,31.114886,121.464573,1210路,null,null,0
西康,31.100643,121.453191,莘车线,null,null,0
龙吴路金都路,31.102738,121.462478,178路;178路大站车;342路;956路;958路;梅陇1路,null,null,0
曹家港,31.101767,121.461881,莘车线,null,null,0
浦江村,31.113191,121.479798,978路;浦江4路,null,null,0
芦胜村卫生中心,31.114479,121.482511,浦江4路,null,null,0
许家桥(招呼站),31.108978,121.481501,浦江4路,null,null,0
近浦针织厂,31.106664,121.48222,978路,null,null,0
天马绣衣厂,31.115444,121.485877,978路,null,null,0
近浦村,31.105521,121.48246,浦江4路,null,null,0
塘浦路苏近路(招呼站),31.102558,121.483086,浦江4路,null,null,0
建中塑料厂,31.100021,121.48363,978路,null,null,0
塘浦路丁连路,31.100017,121.483636,浦江4路,null,null,0
芦恒路芦胜路,31.116074,121.48796,浦江4路,null,null,0
芦恒路芦跃路,31.116085,121.487978,浦江4路,null,null,0
芦胜村十组,31.117173,121.490576,浦江4路,null,null,0
浦锦路芦恒路,31.116515,121.493252,闵行12路;闵行39路,null,null,0
浦锦路江桃路,31.111496,121.494987,闵行12路;闵行39路,null,null,0
江桦路浦秀路,31.107807,121.494443,闵行39路,null,null,0
浦秀路江柳路,31.105506,121.493574,闵行39路,null,null,0
浦锦路江柳路,31.105581,121.497771,986路;闵行12路,null,null,0
浦秀路江桐北路,31.103001,121.49444,闵行39路,null,null,0
浦申路江桦路,31.108486,121.503042,986路,null,null,0
江桦路浦申路,31.110317,121.504406,986路,null,null,0
浦秀路江栀路,31.100432,121.495262,闵行39路,null,null,0
浦秀路江桅路,31.099637,121.495517,闵行39路,null,null,0
浦锦路陈行路,31.100084,121.498942,闵行12路,null,null,0
浦锦路江桐南路,31.099966,121.498971,986路,null,null,0
陈行路浦申路,31.098791,121.506356,177路;浦江5路,null,null,0
浦星公路江桦路,31.109018,121.509938,浦江12路;闵行20路,null,null,0
漕河泾出口加工区,31.108932,121.511289,163路;浦江12路,null,null,0
知新,31.113326,121.519132,174路;沪塘专线;沪塘专线大站车,null,null,0
三鲁公路苏近路(知新),31.113293,121.519134,南华专线,null,null,0
三鲁公路苏近路,31.113263,121.519144,772路,null,null,0
三鲁公路苏近路(招呼站),31.1126,121.519384,浦江10路,null,null,0
苏近路三鲁公路,31.113945,121.522237,浦江10路,null,null,0
浦星公路陈行公路,31.101947,121.51243,浦江12路;闵行20路,null,null,0
苏近路鲁山路(招呼站),31.114436,121.524041,浦江10路,null,null,0
三鲁公路陈行路(农机站),31.10715,121.521266,南华专线,null,null,0
三鲁公路陈行公路,31.107112,121.521278,772路;浦江10路,null,null,0
陈行路浦星公路,31.101219,121.514044,177路,null,null,0
陈行公路浦星公路,31.101183,121.51398,浦江10路;浦江12路;闵行20路,null,null,0
陈行公路三鲁公路,31.105417,121.520933,浦江10路;浦江12路;闵行20路,null,null,0
农机站,31.105761,121.52165,174路;177路;沪塘专线,null,null,0
鲁陈路陈行路,31.097625,121.504673,浦江4路,null,null,0
浦秀路陈行公路,31.097696,121.496238,闵行39路,null,null,0
立跃路三鲁路,31.097814,121.524763,浦江5路,null,null,0
苏近路建新路,31.115093,121.528492,浦江10路,null,null,0
苏民村11组,31.116366,121.533271,浦江10路,null,null,0
陈行公路建中路,31.10873,121.528429,浦江12路,null,null,0
题桥,31.108718,121.528403,177路,null,null,0
陈行公路苏近路,31.117605,121.537237,浦江10路,null,null,0
苏民,31.11341,121.538796,177路,null,null,0
陈行公路苏召路,31.114049,121.53911,浦江10路,null,null,0
东佳路苏召路,31.113607,121.540878,浦江5路,null,null,0
苏召路立建路,31.108343,121.542401,浦江5路,null,null,0
苏召路立跃路,31.108318,121.542422,浦江10路,null,null,0
苏民村三组,31.115129,121.545266,浦江5路,null,null,0
万芳路立跃路,31.102529,121.537383,浦江12路,null,null,0
立跃路勤劳路,31.102242,121.539285,浦江5路,null,null,0
立跃路新骏北路,31.099121,121.532434,浦江5路,null,null,0
立跃路苏召路,31.105447,121.544762,浦江10路;浦江5路,null,null,0
苏召路,31.105628,121.545032,796路,null,null,0
联星村,31.099662,121.547113,796路,null,null,0
东佳路林海公路,31.116307,121.550651,浦江5路,null,null,0
东风村,31.108791,121.551281,796路;浦江10路,null,null,0
立民村十组,31.109659,121.557426,浦江10路,null,null,0
立民村,31.111896,121.561632,796路;浦江10路,null,null,0
联星村,31.1119,121.561751,浦江8路,null,null,0
立民村九组,31.107359,121.559901,浦江10路,null,null,0
立民路立跃路(招呼站),31.111661,121.562776,浦江10路,null,null,0
立民路(招呼站),31.10918,121.564343,浦江10路,null,null,0
联星路苏召路,31.099264,121.550412,浦江8路,null,null,0
联星路联星村八组,31.099917,121.553628,浦江8路,null,null,0
联星路联星村,31.100159,121.557318,浦江8路,null,null,0
横桥路永丰桥(招呼站),31.112482,121.56766,796路,null,null,0
横桥路沪南公路,31.112635,121.572362,796路,null,null,0
沪南公路横桥路,31.115107,121.575369,975路;1081路;龙大专线,null,null,0
沈梅东路康沈路(临时站),31.09865,121.58686,上海市浦东新区沪南路4399号,交通设施;公交车站,life,0
周康路横桥路,31.115592,121.578765,1001路;1081路;周康10路,null,null,0
沪南公路繁荣路,31.108878,121.577052,975路;龙大专线,null,null,0
横桥路周康路,31.113621,121.580282,796路;1001路;1081路;周康10路;周康6路,null,null,0
繁荣路沪南公路,31.11006,121.578667,175路;周康2路,null,null,0
韵浦路周康路,31.117536,121.581826,1002路,null,null,0
繁荣路周康路,31.1105,121.581512,周康2路;周康6路,null,null,0
周浦中学,31.11051,121.58156,175路;周康2路,null,null,0
周星路横桥路,31.11254,121.583033,1001路;周康10路,null,null,0
韵浦路康沈路,31.117761,121.584696,1002路,null,null,0
周星路繁荣路,31.110675,121.583591,1081路,null,null,0
横桥路康沈路,31.114244,121.584888,581路,null,null,0
繁荣路康沈路,31.111316,121.5855,175路;周康2路;周康6路,null,null,0
